id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built,lat,long,sqft_living15
1257202120,20141030T000000,579100,2,1,1070,2754,1,3,7,830,240,1924,47.6755,-122.331,1760
3987700115,20140728T000000,522500,4,1.75,1640,9299,1.5,4,7,870,770,1943,47.5334,-122.168,2460
9137101353,20140919T000000,489000,3,2,1510,3000,1,4,7,910,600,1972,47.6804,-122.319,1620
3298701066,20150506T000000,240000,3,1,1230,2353,1.5,4,6,1230,0,1925,47.5177,-122.354,1280
8682290100,20150421T000000,420250,3,2,1510,3657,1,3,8,1510,0,2007,47.7225,-122.029,1510
4055700778,20141114T000000,523000,4,2.5,3180,20870,2,3,8,2120,1060,1967,47.7176,-122.241,2700
438000025,20140513T000000,628000,4,2,2260,6000,1,3,8,1430,830,1958,47.6876,-122.298,2030
2474400300,20150506T000000,320000,4,2.5,1920,7277,2,4,8,1920,0,1990,47.4058,-122.192,2300
87000283,20141118T000000,359950,3,2.5,1980,7800,2,3,8,1980,0,1999,47.4492,-122.199,1700
2946001645,20140505T000000,232000,2,1,1200,8063,1,4,6,1200,0,1958,47.4204,-122.324,1200
9294300495,20141114T000000,810000,4,2.25,2020,5600,1,4,8,1210,810,1961,47.6821,-122.267,2660
492000475,20141211T000000,245000,4,1.5,2010,7561,1.5,4,7,1890,120,1921,47.311,-122.227,1420
3876540600,20150507T000000,273000,3,2.25,1930,8192,1,3,7,1470,460,1984,47.2624,-122.299,1510
4122500100,20150211T000000,1.19E+06,5,2.5,2710,14989,1,3,8,1720,990,1959,47.6411,-122.207,3180
2461900945,20150421T000000,438000,5,1,1950,6250,1.5,4,7,1450,500,1917,47.5511,-122.386,1950
7221400495,20140717T000000,400000,3,1.75,2110,19600,1,4,8,2110,0,1959,47.4742,-122.198,880
2349300090,20140516T000000,340000,3,1,1250,4800,1,4,7,1250,0,1951,47.5517,-122.381,1404
9523100459,20140609T000000,552000,2,2.5,1380,951,3,3,9,1380,0,2006,47.6654,-122.355,1430
3856904580,20141125T000000,790000,3,1.75,2050,4080,2,3,8,2050,0,1991,47.6698,-122.325,1890
7345600755,20140707T000000,360000,3,1.5,1800,22000,2,3,8,1800,0,1931,47.4889,-122.286,1440
798000457,20150302T000000,235000,3,1,1310,15022,1,3,7,1310,0,1934,47.5008,-122.332,1530
7986400945,20141010T000000,775000,2,1,1010,3600,1,3,7,1010,0,1913,47.6641,-122.357,1540
395300100,20140514T000000,489200,3,2.75,1850,9600,1.5,5,7,1850,0,1965,47.7259,-122.226,1250
2473510090,20140729T000000,341000,3,2.25,1750,8900,2,4,8,1750,0,1977,47.4451,-122.136,1680
1329300300,20141001T000000,335000,4,2.5,2154,6050,2,3,8,2154,0,2012,47.3513,-122.174,2305
952007069,20150121T000000,393500,3,1.75,1230,1441,2,3,8,1010,220,2004,47.5626,-122.382,1170
8073000265,20140918T000000,360000,3,2,1960,8846,1,4,6,980,980,1940,47.5101,-122.246,2190
952004745,20150304T000000,400800,4,1,1070,5750,1,3,6,870,200,1923,47.564,-122.379,1270
1376800115,20141103T000000,585000,3,1,1450,5378,1,3,7,1190,260,1939,47.6436,-122.405,1810
6613000750,20141001T000000,1.60E+06,4,2.75,3680,5000,2,3,9,2480,1200,1936,47.6599,-122.269,3200
2303900090,20140729T000000,2.88E+06,4,2.5,5760,32033,2,4,12,4390,1370,1994,47.7288,-122.37,3420
6713700025,20140515T000000,300000,3,1,1220,13000,1,4,7,1220,0,1955,47.7608,-122.353,1510
4083304535,20141114T000000,1.05E+06,4,2.75,2950,4560,2,5,7,1810,1140,1912,47.6525,-122.333,2000
3626039403,20140922T000000,360000,3,1.5,1340,1110,2,3,7,1040,300,1999,47.698,-122.366,1220
254000100,20140620T000000,665900,4,2.25,2870,5453,2,4,8,2220,650,1926,47.5129,-122.388,1660
2724049076,20140822T000000,470000,4,1,2590,18224,1.5,4,7,2000,590,1911,47.5318,-122.286,1800
8562500690,20140513T000000,581000,4,1.75,2090,8164,1,4,8,1070,1020,1963,47.6715,-122.155,1310
3834500195,20140707T000000,527000,6,3.5,3000,8401,1,3,8,1500,1500,1979,47.7226,-122.299,1400
2207100405,20150506T000000,423000,4,1.75,1730,7245,1,4,7,880,850,1955,47.5995,-122.144,1550
9482700475,20140927T000000,875000,4,3.5,2850,4416,1.5,3,7,2040,810,1926,47.6835,-122.342,1860
7905200386,20140729T000000,410000,3,1,1020,6903,1,3,7,1020,0,1951,47.571,-122.392,1440
8680500090,20150316T000000,606000,3,2.5,2200,6005,2,3,9,2200,0,1997,47.7408,-122.169,2320
3424089119,20150501T000000,654000,3,2.5,3240,60840,2,3,7,3240,0,1997,47.5192,-121.764,2570
1437500015,20140709T000000,150000,3,0.75,490,38500,1.5,4,5,490,0,1959,47.7112,-121.315,800
3298700110,20141109T000000,373000,3,2.5,2990,6771,1,3,7,1550,1440,2003,47.5237,-122.353,1800
6300000337,20140529T000000,550000,5,2,2450,9488,1,4,7,1240,1210,1900,47.7056,-122.34,1310
8561200110,20140521T000000,512500,3,2.5,1900,7604,2,3,8,1900,0,1990,47.7002,-122.188,1980
2781250110,20150428T000000,360000,4,2.5,2640,7388,2,3,7,2640,0,2003,47.3505,-122.027,2640
4442800008,20140926T000000,369000,3,2,1340,1480,3,3,8,1340,0,1997,47.6904,-122.393,1340
2619920110,20141230T000000,825000,4,2.5,3220,5262,2,3,9,3220,0,2003,47.6878,-122.162,3220
7334501130,20141201T000000,255000,3,2,930,11475,1,3,7,930,0,1978,47.4644,-121.745,1280
9471200115,20140528T000000,1.29E+06,4,2.5,3240,10800,1,3,10,2260,980,1946,47.6709,-122.262,3490
2597500090,20140808T000000,270000,5,2.5,2630,8470,1.5,4,8,2630,0,1968,47.2863,-122.196,1780
8665050490,20140924T000000,480680,3,2.5,1730,4924,2,3,8,1730,0,1996,47.5672,-122.005,1610
1736800740,20150303T000000,525000,4,1.75,2120,7725,1,3,8,1220,900,1965,47.6003,-122.144,2160
6163901751,20140623T000000,291500,3,1,880,9238,1.5,5,6,880,0,1946,47.7494,-122.319,1170
2323059184,20141230T000000,305000,4,2,1800,13551,1,4,7,1800,0,1974,47.4721,-122.128,1730
7349650490,20150507T000000,285000,3,1.75,1600,7500,1,3,7,1600,0,1998,47.2831,-122.199,1620
1025039086,20140916T000000,1.88E+06,3,2.5,3280,29111,2,3,11,3280,0,1925,47.6699,-122.416,3530
274100090,20150108T000000,329500,5,1.75,3290,8000,1,3,7,1790,1500,1968,47.3733,-122.214,2380
3342104046,20140708T000000,1.57E+06,4,2.25,2890,18226,3,3,10,2890,0,1984,47.5169,-122.209,2870
7893801862,20140811T000000,379260,3,2.5,1730,7202,1,3,7,1330,400,1991,47.4099,-122.329,2100
7852060490,20140709T000000,356000,3,2.5,1590,3411,2,3,7,1590,0,2000,47.5303,-121.878,1590
7923300115,20141201T000000,571900,4,1.75,1710,8947,1,4,7,1710,0,1956,47.5947,-122.135,1360
2868300115,20140821T000000,271500,3,1.75,1995,18360,2,3,7,1995,0,1957,47.4129,-122.322,1980
9477001270,20150316T000000,390000,3,1.75,1300,10030,1,4,7,1300,0,1967,47.7359,-122.192,1520
522069119,20150512T000000,550000,3,2.5,2720,62310,1,3,8,2040,680,1985,47.4168,-122.074,2770
2025049175,20150105T000000,755000,2,2.5,1360,2070,2,3,8,1360,0,1999,47.6423,-122.329,1920
2771604226,20141118T000000,509500,2,2.5,1590,1485,2,3,8,1300,290,1994,47.6375,-122.387,1880
2917200615,20150325T000000,486700,2,1,1200,6278,1,3,7,1080,120,1942,47.7001,-122.351,1200
9551201295,20140728T000000,527500,2,1,1170,3000,1.5,3,7,1170,0,1910,47.6697,-122.338,1530
7443000985,20140815T000000,475000,5,2.5,2010,3600,1.5,3,6,1510,500,1912,47.6522,-122.366,1780
3395041194,20140827T000000,268000,3,2.75,1880,1793,2,3,7,1810,70,2001,47.5405,-122.293,1800
1024069162,20150416T000000,562000,3,2,3250,50529,2,4,8,3250,0,1978,47.5849,-122.016,2370
5452800735,20140722T000000,780000,4,2.5,2270,13449,1,4,9,1310,960,1975,47.5416,-122.232,2810
2902200015,20150106T000000,700000,9,3,3680,4400,2,3,7,2830,850,1908,47.6374,-122.324,1960
1698900195,20140902T000000,710000,3,2,1880,3000,1,4,8,1040,840,1931,47.6418,-122.351,1790
442000015,20140612T000000,445000,3,1,1050,5664,1,4,7,910,140,1947,47.6897,-122.285,1500
222069058,20140915T000000,729000,3,3.25,2250,60548,1,3,9,2250,0,2005,47.4246,-122.014,2760
2926049449,20140618T000000,384400,3,3.25,1689,1388,3,3,8,1689,0,2008,47.7174,-122.317,1459
6071800100,20150327T000000,815000,6,3,2860,17853,1,3,8,1430,1430,1962,47.546,-122.175,1920
4003000110,20141029T000000,865000,4,2.5,2710,4069,3,4,10,2710,0,1990,47.604,-122.288,1810
925059198,20140828T000000,514000,3,2,1770,7200,1,4,7,1770,0,1967,47.6642,-122.173,2250
6072700110,20140520T000000,615000,4,2.75,2820,13193,1,3,8,1860,960,1965,47.5579,-122.174,2580
1926069143,20141016T000000,865000,4,3.25,3400,99170,1,4,8,2000,1400,1980,47.7293,-122.099,3460
2871000300,20141013T000000,755000,4,2.5,3110,6930,2,3,9,3110,0,2004,47.7011,-122.112,3090
6163900301,20150427T000000,425000,4,1,1480,8321,1,3,7,1080,400,1953,47.7629,-122.318,1580
4318200090,20140618T000000,375000,2,1,940,9839,1,3,6,940,0,1910,47.5379,-122.386,1330
9526600090,20150424T000000,750000,4,2.5,2680,4548,2,3,8,2680,0,2009,47.7073,-122.114,2750
629420100,20140926T000000,722000,4,2.75,3190,5408,2,3,9,3190,0,2005,47.5903,-121.988,3160
6905200215,20150331T000000,1.01E+06,3,2.5,1920,4480,2,3,9,1920,0,1949,47.6472,-122.373,1790
7202430110,20140625T000000,725000,3,2.5,2610,7510,2,3,9,2610,0,1996,47.6648,-122.137,2610
87000245,20140930T000000,170000,3,0.75,1040,42180,1,2,6,1040,0,1947,47.4518,-122.199,1270
6667400090,20150501T000000,845000,4,3.25,2880,35315,1,3,11,2270,610,1982,47.6587,-122.163,1910
6802200100,20150115T000000,271900,3,2,1450,8771,2,4,7,1450,0,1991,47.1947,-121.989,1450
913000315,20140605T000000,1.30E+06,6,4.5,3902,3880,3,4,9,2782,1120,1977,47.5837,-122.399,1100
8732030490,20141222T000000,261500,4,2.5,2460,7800,1,3,8,1500,960,1977,47.3081,-122.384,2210
3629920600,20140516T000000,619500,3,2.5,2170,5000,2,3,9,2170,0,2003,47.5458,-121.996,2170
1524079156,20140610T000000,435000,5,2.25,1970,15247,1,3,7,1450,520,1986,47.5669,-121.905,1300
6450301690,20141003T000000,210000,3,1,1000,5454,1,3,7,1000,0,1954,47.7339,-122.337,1320
5309101050,20141126T000000,489950,3,2,1580,4010,1,4,7,790,790,1909,47.6769,-122.371,1350
8857600820,20140508T000000,260000,4,1.5,2130,8800,1,3,7,1100,1030,1962,47.383,-122.288,1480
3500100025,20140628T000000,300000,4,1,1370,8499,1,3,7,1370,0,1949,47.736,-122.301,1370
5152100110,20150422T000000,530000,4,2,2150,14161,1,3,8,1330,820,1966,47.3376,-122.323,2310
3298600850,20141216T000000,235000,3,1.75,1370,14030,1,4,8,1370,0,1977,47.2969,-122.163,2100
3856902250,20150105T000000,593500,3,1,1370,4000,2,4,8,1370,0,1918,47.6711,-122.324,1370
8887001140,20140723T000000,562000,3,3,3290,80471,2,4,8,2330,960,1975,47.504,-122.464,1830
2621069066,20150427T000000,585000,3,2,3190,207346,2,3,9,3190,0,1994,47.2737,-122.015,2930
251620090,20140530T000000,2.40E+06,4,3.25,4140,20734,1,3,10,3300,840,1977,47.6344,-122.215,4020
3546000090,20150224T000000,199500,3,1.75,1690,8901,1,3,7,1690,0,1986,47.3546,-122.176,1690
3359500755,20140902T000000,544500,5,1,1690,3240,1.5,3,7,1690,0,1914,47.6746,-122.325,1230
3579800485,20150218T000000,394900,3,1,1430,13370,1,3,7,1430,0,1962,47.7317,-122.241,1670
2919201335,20140731T000000,912000,4,3.75,1980,4095,2,3,9,1980,0,2009,47.6901,-122.356,1480
1796370930,20140710T000000,260000,3,2.5,1490,8102,2,4,7,1490,0,1990,47.3712,-122.092,1640
3864000090,20150219T000000,858000,5,3,3620,12778,1,5,8,1900,1720,1964,47.5512,-122.191,2930
8651100110,20141209T000000,1.28E+06,4,2.5,2720,16454,1,5,9,1870,850,1963,47.5489,-122.216,3560
8731730590,20150513T000000,242150,4,1.75,1490,8544,1,4,7,1490,0,1970,47.3894,-122.166,1180
1761100300,20141030T000000,220000,3,1.75,1230,7200,1,3,7,1230,0,1986,47.2881,-122.363,1540
9542800820,20150430T000000,235000,3,2,1900,7980,1,4,7,1340,560,1977,47.305,-122.373,1690
2644900110,20141021T000000,370000,3,1.75,1530,10300,1,4,7,1530,0,1978,47.7767,-122.356,1940
1626069198,20141003T000000,450000,3,1.75,2290,44866,1,3,8,1390,900,1981,47.7398,-122.041,2410
5101408593,20140711T000000,534950,5,1.5,2240,6337,1,3,8,1280,960,1956,47.7046,-122.316,1870
7853270100,20150315T000000,730000,4,2.5,3470,14271,2,3,9,3470,0,2005,47.5423,-121.877,3450
3308030100,20140925T000000,465000,4,2.5,3050,32450,1,4,8,1550,1500,1983,47.3626,-122.209,2350
1330280100,20140801T000000,178000,3,1,1100,5734,1,4,7,1100,0,1955,47.3632,-122.174,1770
2212200090,20150209T000000,215000,3,1,1610,7140,1,3,7,1080,530,1976,47.3943,-122.189,1800
9264921140,20150312T000000,300000,3,2.75,1910,15508,1,3,8,1210,700,1984,47.3128,-122.345,2450
8902000068,20140515T000000,430000,3,2,1510,7066,1,3,7,1230,280,1973,47.7053,-122.303,1950
7338000850,20140731T000000,183000,3,1.5,1280,4366,2,4,6,1280,0,1985,47.335,-122.215,1280
2770600853,20140612T000000,585000,3,2.5,1910,1501,2.5,3,8,1530,380,2007,47.6441,-122.385,1760
4239400740,20140716T000000,192950,3,1,1170,3330,2,4,6,1170,0,1969,47.3155,-122.182,1090
6184700100,20140926T000000,599000,2,1,1550,7713,1,3,7,1550,0,1930,47.7005,-122.358,1340
3157600615,20140708T000000,326500,3,1,1060,7920,1,4,7,1060,0,1968,47.5649,-122.358,1060
6145601810,20140718T000000,358803,2,1,1040,5765,1,3,7,1040,0,1944,47.7024,-122.346,1040
1235700042,20140528T000000,537000,3,2.5,1550,12920,2,5,7,1550,0,1999,47.6973,-122.194,2610
7781600025,20141023T000000,1.16E+06,3,2.5,2490,24691,1,4,9,1580,910,1961,47.488,-122.364,2800
7116500705,20150129T000000,156000,2,1,920,5889,1,4,6,920,0,1950,47.3012,-122.218,1210
2320069206,20150325T000000,219000,3,1,1250,8276,1.5,5,6,1250,0,1939,47.2092,-121.997,1250
1794501390,20150501T000000,1.19E+06,3,1.5,2540,2700,2,4,8,1630,910,1922,47.637,-122.361,2520
2122059160,20150427T000000,248000,5,1.75,2190,16788,1,3,8,1380,810,1978,47.3764,-122.176,1920
2421069039,20150209T000000,340000,3,1.75,1340,196020,1,4,7,1340,0,1987,47.2931,-121.992,2250
5452800495,20150422T000000,899100,5,2.5,2410,15300,1,4,8,1400,1010,1975,47.5416,-122.231,2440
4024100961,20140728T000000,346950,3,1.75,1830,10954,1,3,7,1830,0,1963,47.7554,-122.306,1850
7857001560,20140917T000000,330000,3,1,1850,5775,2,3,6,1740,110,1928,47.5446,-122.296,1520
9540100025,20140731T000000,325000,3,1,1410,8250,1,3,7,1410,0,1954,47.7621,-122.36,1580
2473410740,20141027T000000,315000,3,1.75,1460,7884,1,3,8,1460,0,1975,47.4457,-122.128,2050
2770604365,20140623T000000,649950,3,2.5,1500,1375,2,3,9,1200,300,2014,47.6451,-122.375,1680
173000025,20140825T000000,316000,3,1,1130,7200,1.5,4,6,1130,0,1942,47.7298,-122.355,1350
7853340490,20140617T000000,386000,2,2.5,1620,3196,2,3,8,1620,0,2008,47.5167,-121.878,1750
239000115,20150408T000000,535000,2,1.75,2330,7280,1,3,7,1450,880,1982,47.4282,-122.28,1830
9528101032,20150325T000000,600000,3,3,1520,1800,3,3,7,1520,0,2003,47.6822,-122.326,1520
5416100110,20141118T000000,339000,4,2.5,2840,8746,2,3,8,2840,0,2001,47.19,-122.013,2630
4331000265,20140926T000000,167000,3,2,1520,7456,1,3,7,1520,0,1949,47.4745,-122.343,1740
5249803885,20141215T000000,430000,3,1,1740,4800,1,3,8,1740,0,1952,47.5596,-122.27,1600
7853301390,20140821T000000,688000,4,4,4000,9309,2,3,9,4000,0,2007,47.5421,-121.888,3920
1376800025,20140908T000000,834500,3,2.25,2780,6000,1,4,9,1670,1110,1948,47.6442,-122.406,2780
7639900025,20140628T000000,1.08E+06,4,4.25,3500,8750,1,5,9,2140,1360,1951,47.7222,-122.367,3110
2822059262,20141201T000000,250000,3,1,1060,52272,1,3,7,1060,0,1960,47.36,-122.178,1900
8113100850,20150410T000000,402500,3,1,1290,4000,1.5,3,7,1290,0,1926,47.5462,-122.277,1160
565300110,20141216T000000,432500,3,2.5,2390,6435,1,3,8,1600,790,1978,47.726,-122.194,2020
1887000100,20140814T000000,485000,5,1.75,2460,14100,1,3,7,1380,1080,1972,47.7452,-122.224,2028
8731990090,20140820T000000,560000,4,2.75,2930,22000,1,4,9,1580,1350,1978,47.3227,-122.384,2930
3432500705,20141021T000000,410000,4,2.25,2200,8292,2,3,7,2200,0,1990,47.7456,-122.315,1090
1015500300,20140515T000000,455000,3,2.5,1870,7344,1,3,8,1470,400,1980,47.7265,-122.206,1930
3972300100,20141229T000000,459500,4,2.5,2060,8968,1,4,7,1190,870,1975,47.7686,-122.317,1350
3876300600,20141212T000000,371000,4,1.75,1610,11305,1,3,7,1610,0,1968,47.727,-122.176,1870
2111010940,20150220T000000,289500,3,2.25,2120,3400,2,3,7,2120,0,2002,47.3364,-122.17,2420
2771102158,20141021T000000,395000,3,3.5,1450,1263,2,3,8,1160,290,2007,47.6508,-122.383,1390
1498304065,20140614T000000,496752,2,1,1980,5000,1,4,7,1090,890,1923,47.586,-122.295,1720
6150200375,20141001T000000,227000,2,1,860,6800,1,3,6,860,0,1943,47.7274,-122.337,1220
3343901340,20140804T000000,330000,3,1.75,1460,9261,1,3,7,1460,0,1985,47.5155,-122.189,1550
4037800015,20150123T000000,480000,5,2,2590,8610,1,4,7,1340,1250,1958,47.6112,-122.126,1750
1626079066,20140806T000000,290000,2,1,1120,217800,1,3,6,1120,0,1976,47.7378,-121.912,1480
6200017,20141112T000000,281000,3,1,1340,21336,1.5,4,5,1340,0,1945,47.4023,-122.273,1340
5249805090,20150407T000000,705000,4,1.5,1780,3120,1.5,3,8,1780,0,1926,47.5589,-122.264,1710
4217401055,20140502T000000,1.40E+06,4,2.5,2920,4000,1.5,5,8,1910,1010,1909,47.6578,-122.28,2470
7738500475,20141212T000000,485000,4,3.25,2820,6611,1,3,7,1410,1410,1958,47.7473,-122.285,2320
2767603250,20150309T000000,622000,3,2.25,1550,1919,3,3,8,1550,0,2003,47.6729,-122.379,1550
2620069113,20140902T000000,380000,3,2.25,1600,39848,1,4,8,1600,0,1958,47.1991,-122.013,1600
3760500336,20141126T000000,2.13E+06,4,2.75,3190,19513,2,4,10,3190,0,1982,47.6991,-122.235,2750
5101404563,20140627T000000,561500,3,1.75,1960,6380,1,4,7,980,980,1939,47.6975,-122.316,1480
9407000600,20140916T000000,242000,3,1,970,9600,1,3,7,970,0,1972,47.4451,-121.768,1110
9353300600,20140624T000000,348500,3,1.5,1360,10726,1,4,7,1360,0,1966,47.4948,-122.134,1650
9353300600,20150326T000000,370000,3,1.5,1360,10726,1,4,7,1360,0,1966,47.4948,-122.134,1650
993000090,20150414T000000,752000,6,3.75,3810,6663,2,4,8,3810,0,1977,47.6938,-122.34,1610
1796361140,20141031T000000,230000,3,1.75,1340,8250,1,3,7,1100,240,1985,47.3668,-122.09,1540
1112000031,20150318T000000,715000,3,2.25,1990,4977,3,3,9,1990,0,2012,47.5404,-122.268,1280
2822049160,20150417T000000,240415,3,1.75,1120,10187,1,3,7,1120,0,1968,47.3694,-122.311,1900
3856904560,20141125T000000,562000,4,1.75,2060,4080,1.5,3,7,1460,600,1922,47.6698,-122.325,1620
2492200956,20140805T000000,360000,3,1.5,1170,4080,1,5,6,1170,0,1917,47.5338,-122.381,920
2770604079,20141029T000000,659950,3,2.5,1610,1246,2,3,9,1080,530,2014,47.6423,-122.375,1610
2719100042,20140623T000000,458500,3,2,1890,1599,2,3,9,1430,460,2012,47.5438,-122.385,1780
7899800864,20150305T000000,259950,2,2,1070,649,2,3,9,720,350,2008,47.5213,-122.357,1070
9485750110,20140918T000000,366000,3,1.75,1680,6108,1,3,8,1680,0,1989,47.4501,-122.208,2220
2024059058,20150428T000000,978000,4,2.75,2890,7821,2,3,9,2890,0,2014,47.554,-122.189,2890
7977201865,20150421T000000,525000,2,1,1360,6120,1,3,7,1060,300,1947,47.6841,-122.291,1800
4232900940,20140522T000000,926300,3,1.5,1660,4800,2,3,8,1660,0,1907,47.6352,-122.358,1690
3364900375,20150423T000000,750000,2,1,1620,6120,1,3,7,1620,0,1951,47.6731,-122.326,1650
4151800375,20141204T000000,660000,2,1,960,6263,1,4,6,960,0,1942,47.6646,-122.202,1460
2610100015,20140813T000000,305000,4,1.75,1000,7200,1.5,4,6,1000,0,1947,47.742,-122.324,1280
8682230590,20150426T000000,800000,2,2.5,2395,6143,1,3,8,2395,0,2003,47.7114,-122.029,2170
3876100940,20150427T000000,600000,4,1.75,3050,9440,1,3,8,1800,1250,1966,47.7228,-122.183,2020
1221079058,20140827T000000,435000,2,1,1120,88327,1.5,4,6,1120,0,1972,47.3205,-121.867,1640
2770605550,20150310T000000,1.14E+06,4,3.25,2960,4296,2,3,9,2190,770,2007,47.6526,-122.372,2150
4468400214,20141010T000000,318000,3,2.25,1250,1017,3,3,8,1250,0,2008,47.7099,-122.333,1250
2767705010,20141006T000000,639000,4,2,1940,5000,1,4,7,980,960,1910,47.6719,-122.369,1940
5422560930,20150316T000000,453000,3,2.5,1750,3900,2,3,8,1750,0,1977,47.6638,-122.129,1750
824059211,20141117T000000,800000,4,1.75,2150,9148,1,4,7,2150,0,1955,47.5828,-122.197,2370
6825100015,20140604T000000,437000,2,1.75,1500,6800,1,4,7,910,590,1942,47.7004,-122.371,1450
4166600115,20141121T000000,1.15E+06,3,2.75,3230,75889,2,3,7,3230,0,1925,47.3344,-122.37,2560
3574801500,20140926T000000,490000,4,2.5,3000,8645,2,3,8,3000,0,1985,47.7315,-122.224,1930
9477001140,20140710T000000,499950,4,1.75,1520,7700,1,4,7,1520,0,1967,47.7356,-122.191,1520
3384300100,20141226T000000,160134,3,1.5,1190,10116,1,3,7,1190,0,1968,47.385,-122.085,1190
6123600100,20141215T000000,191000,3,1,990,8255,1,3,7,990,0,1953,47.425,-122.331,1180
1311300100,20150115T000000,221000,3,1,1250,7280,1,3,7,1250,0,1965,47.3414,-122.286,1450
3812400854,20141028T000000,352800,4,2,2080,6360,1,3,7,1330,750,1960,47.5392,-122.278,2080
1326069188,20150511T000000,350000,3,2.5,1640,10424,2,3,7,1640,0,1988,47.7345,-121.977,1560
3131201865,20140617T000000,458000,4,1.5,1550,3000,1.5,3,7,1350,200,1918,47.6604,-122.324,1710
321059059,20140519T000000,359950,3,1,1290,189486,1,4,7,1290,0,1960,47.3356,-122.157,2370
223039330,20150407T000000,1.05E+06,3,3,3250,5093,2,3,10,3250,0,2004,47.5123,-122.39,2820
7857000900,20140724T000000,353000,3,1.75,1260,11775,1,5,6,1260,0,1942,47.5501,-122.296,1270
8109800110,20140801T000000,717550,3,3.5,2840,4468,3,3,10,2840,0,2006,47.7069,-122.117,3040
5422560900,20140807T000000,450000,3,2.25,1960,6500,2,4,8,1960,0,1977,47.6642,-122.129,1860
3332000195,20140924T000000,167500,3,1,760,3090,1,2,5,760,0,1903,47.5513,-122.275,1020
2423029245,20140617T000000,550000,3,1.75,2240,78225,2,5,8,2240,0,1976,47.4638,-122.484,2030
8651600110,20150421T000000,939000,4,2.25,2240,9684,2,4,9,2240,0,1970,47.5489,-122.225,2440
7902200015,20150429T000000,700000,3,1.75,1820,15570,1,3,8,1820,0,1948,47.5068,-122.386,2490
3523089019,20140519T000000,480000,4,3.5,3370,435600,2,3,9,3370,0,2005,47.4398,-121.738,2790
8827900015,20140829T000000,501000,3,1,1160,4360,1,4,8,1160,0,1929,47.6718,-122.291,1810
9237800100,20150204T000000,580000,3,2.25,1640,8625,1,3,8,1320,320,1987,47.6772,-122.153,1770
2724089019,20140523T000000,527550,1,0.75,820,59677,1,3,5,820,0,1999,47.5316,-121.764,1590
5416501030,20141124T000000,399000,4,2.5,2800,4687,2,3,9,2800,0,2005,47.3594,-122.04,2750
7211402305,20150415T000000,240000,3,1.75,1780,5000,1.5,3,6,1080,700,1957,47.5105,-122.36,1500
1221059176,20150311T000000,353000,4,2.75,2200,268329,1,3,7,1410,790,1989,47.3224,-122.122,2240
7549802600,20140528T000000,335000,4,2,1480,3132,1,5,6,740,740,1910,47.55,-122.312,1480
4112100165,20150317T000000,475000,3,3,2010,2554,2,3,7,1860,150,2001,47.5525,-122.269,1370
7518506595,20140826T000000,660000,3,2,2880,5100,1.5,4,7,2080,800,1926,47.6805,-122.385,1820
2767602490,20140724T000000,551000,3,1,940,1948,1,5,6,940,0,1900,47.6733,-122.383,1700
3821000100,20150320T000000,249950,4,1.75,1620,10530,1,3,7,1620,0,1968,47.3808,-122.211,1890
524069019,20141120T000000,1.15E+06,4,3.25,4400,262666,2,3,11,4400,0,1988,47.5927,-122.064,3240
1492800296,20140703T000000,575000,3,1.75,1530,6743,1,3,7,1410,120,1955,47.5745,-122.396,2040
7855900110,20140718T000000,1.09E+06,4,2.75,3460,11350,1,4,9,1780,1680,1974,47.568,-122.153,3200
7853290090,20141118T000000,515000,4,2.5,2890,7306,2,3,7,2890,0,2006,47.5447,-121.883,2850
2123049175,20141210T000000,235000,3,1.5,1980,11214,1,3,7,1980,0,1959,47.4696,-122.298,1510
2025049064,20140915T000000,796000,3,1,1980,3243,1.5,3,8,1980,0,1912,47.6429,-122.327,1380
6046401105,20150423T000000,450000,2,1.5,1450,2550,1,3,7,820,630,1984,47.6911,-122.348,1450
3505100756,20141106T000000,2.05E+06,4,3,4280,18834,1,5,11,2180,2100,1971,47.5811,-122.4,2490
5468730110,20140508T000000,270000,4,2.5,1810,6509,2,3,7,1810,0,1994,47.3531,-122.143,1760
5154200015,20150414T000000,1.71E+06,3,3,2490,27702,2,3,10,2490,0,2000,47.5596,-122.403,2580
9285800590,20150309T000000,565000,3,1,1610,4108,1.5,5,7,1610,0,1928,47.5704,-122.376,1680
4083304190,20140804T000000,680000,1,2.5,1820,3008,2,3,7,1090,730,1910,47.6529,-122.339,1860
2470100110,20140804T000000,5.57E+06,5,5.75,9200,35069,2,3,13,6200,3000,2001,47.6289,-122.233,3560
7574910490,20141114T000000,864500,4,2.5,3520,35991,2,4,10,3520,0,1992,47.7437,-122.035,3210
868001030,20140915T000000,1.15E+06,4,2.25,3740,18000,1,4,9,1870,1870,1951,47.7027,-122.378,2610
8108600464,20140515T000000,335000,3,2.25,2150,30476,2,3,7,2150,0,1991,47.4605,-122.277,2010
3295610490,20150504T000000,911000,4,3.25,3526,15958,2,3,10,3526,0,1997,47.567,-122.033,3639
5013500110,20141112T000000,425000,2,1,1070,6625,1,3,7,830,240,1950,47.5736,-122.393,1310
3223069019,20141029T000000,299950,3,1,1410,81021,1,3,7,1410,0,1949,47.4303,-122.067,2000
2725069085,20141208T000000,864000,4,2.5,3190,49658,2,3,10,3190,0,1999,47.6216,-122.015,3040
